"capture_time","content_languages","count"
"2019-11-20 11:00:00.000","ron","32056"
"2019-11-20 11:00:00.000","fas","32661"
"2019-11-20 11:00:00.000","ara","30284"
"2019-11-20 12:00:00.000","fin","32869"
"2019-11-20 12:00:00.000","dan","30321"
"2019-11-20 12:00:00.000","hun","43955"
"2019-11-20 12:00:00.000","ara","34661"
"2019-11-20 12:00:00.000","ron","35831"
"2019-11-20 12:00:00.000","fas","34840"
"2019-11-20 12:00:00.000","ell","20775"
"2019-11-20 13:00:00.000","fin","19718"
"2019-11-20 13:00:00.000","ron","20764"
"2019-11-20 13:00:00.000","ell","11356"
"2019-11-20 13:00:00.000","dan","18298"
"2019-11-20 13:00:00.000","fas","22158"
"2019-11-20 13:00:00.000","hun","27505"
"2019-11-20 13:00:00.000","ara","18493"
"2019-11-20 14:00:00.000","fas","37900"
"2019-11-20 14:00:00.000","ara","34516"
"2019-11-20 14:00:00.000","dan","30020"
"2019-11-20 14:00:00.000","ron","35395"
"2019-11-20 14:00:00.000","fin","33018"
"2019-11-20 14:00:00.000","ell","20675"
"2019-11-20 14:00:00.000","hun","46309"
"2019-11-20 15:00:00.000","dan","27641"
"2019-11-20 15:00:00.000","ell","18247"
"2019-11-20 15:00:00.000","hun","40238"
"2019-11-20 15:00:00.000","ron","31147"
"2019-11-20 15:00:00.000","fas","33294"
"2019-11-20 15:00:00.000","ara","29385"
"2019-11-20 15:00:00.000","fin","27518"
"2019-11-20 16:00:00.000","fas","26871"
"2019-11-20 16:00:00.000","hun","32817"
"2019-11-20 16:00:00.000","ron","26267"
"2019-11-20 16:00:00.000","fin","22082"
"2019-11-20 16:00:00.000","dan","22030"
"2019-11-20 16:00:00.000","ell","14694"
"2019-11-20 16:00:00.000","ara","25144"
"2019-11-20 17:00:00.000","ara","34269"
"2019-11-20 17:00:00.000","ron","35320"
"2019-11-20 17:00:00.000","fas","35156"
"2019-11-20 17:00:00.000","hun","45623"
"2019-11-20 17:00:00.000","ell","20340"
"2019-11-20 17:00:00.000","dan","30326"
"2019-11-20 17:00:00.000","fin","31934"
"2019-11-20 18:00:00.000","fas","20933"
"2019-11-20 18:00:00.000","ell","11409"
"2019-11-20 18:00:00.000","hun","25237"
"2019-11-20 18:00:00.000","fin","18543"
"2019-11-20 18:00:00.000","ara","17458"
"2019-11-20 18:00:00.000","dan","17838"
"2019-11-20 18:00:00.000","ron","20924"
"2019-11-20 19:00:00.000","hun","47636"
"2019-11-20 19:00:00.000","ell","21319"
"2019-11-20 19:00:00.000","fas","38970"
"2019-11-20 19:00:00.000","dan","31760"
"2019-11-20 19:00:00.000","ron","36363"
"2019-11-20 19:00:00.000","ara","36072"
"2019-11-20 19:00:00.000","fin","35085"
"2019-11-20 20:00:00.000","ara","32636"
"2019-11-20 20:00:00.000","ell","20068"
"2019-11-20 20:00:00.000","ron","33004"
"2019-11-20 20:00:00.000","fin","30701"
"2019-11-20 20:00:00.000","hun","44371"
"2019-11-20 20:00:00.000","fas","35460"
"2019-11-20 20:00:00.000","dan","29131"
"2019-11-20 21:00:00.000","fin","21163"
"2019-11-20 21:00:00.000","dan","19491"
"2019-11-20 21:00:00.000","ron","22672"
"2019-11-20 21:00:00.000","ell","13002"
"2019-11-20 21:00:00.000","hun","29248"
"2019-11-20 21:00:00.000","fas","22467"
"2019-11-20 21:00:00.000","ara","20750"
"2019-11-20 22:00:00.000","ara","32595"
"2019-11-20 22:00:00.000","ron","33474"
"2019-11-20 22:00:00.000","dan","29007"
"2019-11-20 22:00:00.000","fas","35647"
"2019-11-20 22:00:00.000","ell","19604"
"2019-11-20 22:00:00.000","hun","45270"
"2019-11-20 22:00:00.000","fin","33820"
"2019-11-20 23:00:00.000","fas","22323"
"2019-11-20 23:00:00.000","ell","12648"
"2019-11-20 23:00:00.000","hun","26525"
"2019-11-20 23:00:00.000","dan","18215"
"2019-11-20 23:00:00.000","ron","21581"
"2019-11-20 23:00:00.000","ara","19648"
"2019-11-20 23:00:00.000","fin","19662"
"2019-11-21 00:00:00.000","hun","48500"
"2019-11-21 00:00:00.000","fas","37506"
"2019-11-21 00:00:00.000","ara","36272"
"2019-11-21 00:00:00.000","fin","34469"
"2019-11-21 00:00:00.000","ron","36881"
"2019-11-21 00:00:00.000","dan","33462"
"2019-11-21 00:00:00.000","ell","20833"
"2019-11-21 01:00:00.000","hun","44564"
"2019-11-21 01:00:00.000","ron","36481"
"2019-11-21 01:00:00.000","dan","31354"
"2019-11-21 01:00:00.000","fas","37066"
"2019-11-21 01:00:00.000","ara","33809"
"2019-11-21 01:00:00.000","fin","32436"
"2019-11-21 01:00:00.000","ell","21762"
"2019-11-21 02:00:00.000","fas","22235"
"2019-11-21 02:00:00.000","fin","19475"
"2019-11-21 02:00:00.000","ara","21398"
"2019-11-21 02:00:00.000","ron","21239"
"2019-11-21 02:00:00.000","hun","26322"
"2019-11-21 02:00:00.000","ell","12088"
"2019-11-21 02:00:00.000","dan","19284"
"2019-11-21 03:00:00.000","fin","35126"
"2019-11-21 03:00:00.000","fas","39730"
"2019-11-21 03:00:00.000","dan","32358"
"2019-11-21 03:00:00.000","ron","35533"
"2019-11-21 03:00:00.000","ell","21624"
"2019-11-21 03:00:00.000","ara","35534"
"2019-11-21 03:00:00.000","hun","47609"
"2019-11-21 04:00:00.000","ell","13866"
"2019-11-21 04:00:00.000","ron","23909"
"2019-11-21 04:00:00.000","hun","30087"
"2019-11-21 04:00:00.000","ara","20438"
"2019-11-21 04:00:00.000","dan","20934"
"2019-11-21 04:00:00.000","fin","21158"
"2019-11-21 04:00:00.000","fas","24545"
"2019-11-21 05:00:00.000","ell","21291"
"2019-11-21 05:00:00.000","fin","31846"
"2019-11-21 05:00:00.000","fas","36348"
"2019-11-21 05:00:00.000","hun","46621"
"2019-11-21 05:00:00.000","dan","30480"
"2019-11-21 05:00:00.000","ara","32318"
"2019-11-21 05:00:00.000","ron","32966"
"2019-11-21 06:00:00.000","ron","32865"
"2019-11-21 06:00:00.000","ara","31653"
"2019-11-21 06:00:00.000","hun","46344"
"2019-11-21 06:00:00.000","fas","36240"
"2019-11-21 06:00:00.000","ell","20439"
"2019-11-21 06:00:00.000","fin","30277"
"2019-11-21 06:00:00.000","dan","30649"
"2019-11-21 07:00:00.000","dan","18652"
"2019-11-21 07:00:00.000","ron","20933"
"2019-11-21 07:00:00.000","ell","10903"
"2019-11-21 07:00:00.000","hun","27841"
"2019-11-21 07:00:00.000","ara","20906"
"2019-11-21 07:00:00.000","fas","21230"
"2019-11-21 07:00:00.000","fin","17877"
"2019-11-21 08:00:00.000","dan","30960"
"2019-11-21 08:00:00.000","ron","34219"
"2019-11-21 08:00:00.000","fin","31611"
"2019-11-21 08:00:00.000","fas","35290"
"2019-11-21 08:00:00.000","hun","45200"
"2019-11-21 08:00:00.000","ell","20935"
"2019-11-21 08:00:00.000","ara","35386"
"2019-11-21 09:00:00.000","fin","24634"
"2019-11-21 09:00:00.000","hun","33820"
"2019-11-21 09:00:00.000","ron","28187"
"2019-11-21 09:00:00.000","dan","24750"
"2019-11-21 09:00:00.000","fas","28971"
"2019-11-21 09:00:00.000","ell","14894"
"2019-11-21 09:00:00.000","ara","25995"
"2019-11-21 10:00:00.000","ell","17405"
"2019-11-21 10:00:00.000","dan","23864"
"2019-11-21 10:00:00.000","hun","35793"
"2019-11-21 10:00:00.000","fin","26517"
"2019-11-21 10:00:00.000","fas","31172"
"2019-11-21 10:00:00.000","ron","27488"
"2019-11-21 10:00:00.000","ara","25365"
"2019-11-21 11:00:00.000","fin","31599"
"2019-11-21 11:00:00.000","dan","27920"
"2019-11-21 11:00:00.000","ell","21166"
"2019-11-21 11:00:00.000","fas","37212"
"2019-11-21 11:00:00.000","ron","33121"
"2019-11-21 11:00:00.000","hun","44254"
"2019-11-21 11:00:00.000","ara","30795"
"2019-11-21 12:00:00.000","ara","16340"
"2019-11-21 12:00:00.000","fas","20246"
"2019-11-21 12:00:00.000","fin","17566"
"2019-11-21 12:00:00.000","hun","23319"
"2019-11-21 12:00:00.000","dan","17143"
"2019-11-21 12:00:00.000","ell","11194"
"2019-11-21 12:00:00.000","ron","20323"
"2019-11-21 13:00:00.000","dan","32997"
"2019-11-21 13:00:00.000","fin","34070"
"2019-11-21 13:00:00.000","ara","33711"
"2019-11-21 13:00:00.000","ron","33924"
"2019-11-21 13:00:00.000","fas","40612"
"2019-11-21 13:00:00.000","hun","45153"
"2019-11-21 13:00:00.000","ell","22148"
"2019-11-21 14:00:00.000","fin","30178"
"2019-11-21 14:00:00.000","hun","42045"
"2019-11-21 14:00:00.000","ron","31696"
"2019-11-21 14:00:00.000","dan","29124"
"2019-11-21 14:00:00.000","fas","37304"
"2019-11-21 14:00:00.000","ell","19832"
"2019-11-21 14:00:00.000","ara","30433"
"2019-11-21 15:00:00.000","hun","29052"
"2019-11-21 15:00:00.000","ron","22245"
"2019-11-21 15:00:00.000","ell","12908"
"2019-11-21 15:00:00.000","dan","19495"
"2019-11-21 15:00:00.000","fas","24623"
"2019-11-21 15:00:00.000","fin","19937"
"2019-11-21 15:00:00.000","ara","21167"
"2019-11-21 16:00:00.000","fas","38862"
"2019-11-21 16:00:00.000","ara","32544"
"2019-11-21 16:00:00.000","dan","29919"
"2019-11-21 16:00:00.000","fin","30775"
"2019-11-21 16:00:00.000","ell","20290"
"2019-11-21 16:00:00.000","hun","41907"
"2019-11-21 16:00:00.000","ron","32372"
"2019-11-21 17:00:00.000","dan","21387"
"2019-11-21 17:00:00.000","fin","20893"
"2019-11-21 17:00:00.000","fas","26111"
"2019-11-21 17:00:00.000","ron","24032"
"2019-11-21 17:00:00.000","ell","13868"
"2019-11-21 17:00:00.000","ara","23445"
"2019-11-21 17:00:00.000","hun","30870"
"2019-11-21 18:00:00.000","fin","30645"
"2019-11-21 18:00:00.000","ara","32042"
"2019-11-21 18:00:00.000","dan","28201"
"2019-11-21 18:00:00.000","fas","38823"
"2019-11-21 18:00:00.000","ell","19834"
"2019-11-21 18:00:00.000","ron","31641"
"2019-11-21 18:00:00.000","hun","45057"
"2019-11-21 19:00:00.000","ara","31739"
"2019-11-21 19:00:00.000","dan","29157"
"2019-11-21 19:00:00.000","fin","31702"
"2019-11-21 19:00:00.000","fas","39713"
"2019-11-21 19:00:00.000","hun","46150"
"2019-11-21 19:00:00.000","ron","33675"
"2019-11-21 19:00:00.000","ell","20433"
"2019-11-21 20:00:00.000","fas","23016"
"2019-11-21 20:00:00.000","dan","18757"
"2019-11-21 20:00:00.000","hun","28924"
"2019-11-21 20:00:00.000","fin","19712"
"2019-11-21 20:00:00.000","ell","12118"
"2019-11-21 20:00:00.000","ron","22046"
"2019-11-21 20:00:00.000","ara","20535"
"2019-11-21 21:00:00.000","ell","20680"
"2019-11-21 21:00:00.000","fin","32033"
"2019-11-21 21:00:00.000","hun","45991"
"2019-11-21 21:00:00.000","ara","34232"
"2019-11-21 21:00:00.000","dan","29627"
"2019-11-21 21:00:00.000","ron","35861"
"2019-11-21 21:00:00.000","fas","41525"
"2019-11-21 22:00:00.000","ara","26899"
"2019-11-21 22:00:00.000","hun","38516"
"2019-11-21 22:00:00.000","ell","16733"
"2019-11-21 22:00:00.000","dan","25035"
"2019-11-21 22:00:00.000","fin","26388"
"2019-11-21 22:00:00.000","fas","33490"
"2019-11-21 22:00:00.000","ron","30162"
"2019-11-21 23:00:00.000","fas","36097"
"2019-11-21 23:00:00.000","ara","29823"
"2019-11-21 23:00:00.000","ell","17741"
"2019-11-21 23:00:00.000","dan","26290"
"2019-11-21 23:00:00.000","ron","30002"
"2019-11-21 23:00:00.000","fin","28218"
"2019-11-21 23:00:00.000","hun","38994"
"2019-11-22 00:00:00.000","ron","34617"
"2019-11-22 00:00:00.000","ara","34103"
"2019-11-22 00:00:00.000","fas","42085"
"2019-11-22 00:00:00.000","ell","20656"
"2019-11-22 00:00:00.000","dan","30946"
"2019-11-22 00:00:00.000","hun","47694"
"2019-11-22 00:00:00.000","fin","34381"
"2019-11-22 01:00:00.000","ara","18135"
"2019-11-22 01:00:00.000","ell","11218"
"2019-11-22 01:00:00.000","ron","22018"
"2019-11-22 01:00:00.000","hun","25468"
"2019-11-22 01:00:00.000","dan","18969"
"2019-11-22 01:00:00.000","fas","21801"
"2019-11-22 01:00:00.000","fin","19929"
"2019-11-22 02:00:00.000","fas","41312"
"2019-11-22 02:00:00.000","ara","33724"
"2019-11-22 02:00:00.000","hun","47213"
"2019-11-22 02:00:00.000","ron","35591"
"2019-11-22 02:00:00.000","ell","21394"
"2019-11-22 02:00:00.000","dan","30994"
"2019-11-22 02:00:00.000","fin","35417"
"2019-11-22 03:00:00.000","fin","28931"
"2019-11-22 03:00:00.000","hun","39358"
"2019-11-22 03:00:00.000","ell","16798"
"2019-11-22 03:00:00.000","ron","31471"
"2019-11-22 03:00:00.000","ara","26850"
"2019-11-22 03:00:00.000","dan","25750"
"2019-11-22 03:00:00.000","fas","35587"
"2019-11-22 04:00:00.000","ell","14802"
"2019-11-22 04:00:00.000","hun","34355"
"2019-11-22 04:00:00.000","dan","22363"
"2019-11-22 04:00:00.000","ron","26861"
"2019-11-22 04:00:00.000","fin","25972"
"2019-11-22 04:00:00.000","ara","25971"
"2019-11-22 04:00:00.000","fas","30838"
"2019-11-22 05:00:00.000","fas","38713"
"2019-11-22 05:00:00.000","hun","44179"
"2019-11-22 05:00:00.000","dan","28841"
"2019-11-22 05:00:00.000","ell","20931"
"2019-11-22 05:00:00.000","ara","32560"
"2019-11-22 05:00:00.000","ron","34086"
"2019-11-22 05:00:00.000","fin","34728"
"2019-11-22 06:00:00.000","ara","18888"
"2019-11-22 06:00:00.000","fin","19751"
"2019-11-22 06:00:00.000","dan","17854"
"2019-11-22 06:00:00.000","fas","24081"
"2019-11-22 06:00:00.000","hun","26662"
"2019-11-22 06:00:00.000","ron","22478"
"2019-11-22 06:00:00.000","ell","12726"
"2019-11-22 07:00:00.000","ron","36629"
"2019-11-22 07:00:00.000","ell","21189"
"2019-11-22 07:00:00.000","fas","44021"
"2019-11-22 07:00:00.000","dan","32698"
"2019-11-22 07:00:00.000","ara","35400"
"2019-11-22 07:00:00.000","fin","34460"
"2019-11-22 07:00:00.000","hun","49473"
"2019-11-22 08:00:00.000","dan","28139"
"2019-11-22 08:00:00.000","ron","32613"
"2019-11-22 08:00:00.000","ara","29384"
"2019-11-22 08:00:00.000","fin","29019"
"2019-11-22 08:00:00.000","ell","19230"
"2019-11-22 08:00:00.000","fas","38138"
"2019-11-22 08:00:00.000","hun","41857"
"2019-11-22 09:00:00.000","hun","30746"
"2019-11-22 09:00:00.000","fin","21208"
"2019-11-22 09:00:00.000","fas","25929"
"2019-11-22 09:00:00.000","dan","19842"
"2019-11-22 09:00:00.000","ara","20891"
"2019-11-22 09:00:00.000","ron","23010"
"2019-11-22 09:00:00.000","ell","13463"
"2019-11-22 10:00:00.000","ell","20501"
"2019-11-22 10:00:00.000","dan","30675"
"2019-11-22 10:00:00.000","fin","33312"
"2019-11-22 10:00:00.000","hun","46103"
"2019-11-22 10:00:00.000","ara","32800"
"2019-11-22 10:00:00.000","fas","40622"
"2019-11-22 10:00:00.000","ron","34500"
"2019-11-22 11:00:00.000","ron","19352"
"2019-11-22 11:00:00.000","ell","11028"
"2019-11-22 11:00:00.000","dan","18287"
"2019-11-22 11:00:00.000","fas","21435"
"2019-11-22 11:00:00.000","fin","18384"
"2019-11-22 11:00:00.000","ara","17188"
"2019-11-22 11:00:00.000","hun","25506"
"2019-11-22 12:00:00.000","ron","36611"
"2019-11-22 12:00:00.000","fas","43212"
"2019-11-22 12:00:00.000","ara","38097"
"2019-11-22 12:00:00.000","dan","33090"
"2019-11-22 12:00:00.000","fin","36251"
"2019-11-22 12:00:00.000","ell","21617"
"2019-11-22 12:00:00.000","hun","49538"
"2019-11-22 13:00:00.000","dan","29615"
"2019-11-22 13:00:00.000","ell","20464"
"2019-11-22 13:00:00.000","fas","39197"
"2019-11-22 13:00:00.000","hun","44707"
"2019-11-22 13:00:00.000","ara","32759"
"2019-11-22 13:00:00.000","fin","33386"
"2019-11-22 13:00:00.000","ron","34364"
"2019-11-22 14:00:00.000","fin","19076"
"2019-11-22 14:00:00.000","ron","20757"
"2019-11-22 14:00:00.000","hun","26711"
"2019-11-22 14:00:00.000","fas","21274"
"2019-11-22 14:00:00.000","dan","17144"
"2019-11-22 14:00:00.000","ell","10971"
"2019-11-22 14:00:00.000","ara","19200"
"2019-11-22 15:00:00.000","dan","30164"
"2019-11-22 15:00:00.000","ara","30550"
"2019-11-22 15:00:00.000","ell","19520"
"2019-11-22 15:00:00.000","ron","32205"
"2019-11-22 15:00:00.000","fin","31429"
"2019-11-22 15:00:00.000","hun","43405"
"2019-11-22 15:00:00.000","fas","37689"
"2019-11-22 16:00:00.000","ara","23777"
"2019-11-22 16:00:00.000","dan","22806"
"2019-11-22 16:00:00.000","hun","33556"
"2019-11-22 16:00:00.000","fas","28911"
"2019-11-22 16:00:00.000","ron","26195"
"2019-11-22 16:00:00.000","ell","13206"
"2019-11-22 16:00:00.000","fin","22784"
"2019-11-22 17:00:00.000","fas","35140"
"2019-11-22 17:00:00.000","dan","26404"
"2019-11-22 17:00:00.000","ron","29905"
"2019-11-22 17:00:00.000","fin","27413"
"2019-11-22 17:00:00.000","ara","29438"
"2019-11-22 17:00:00.000","hun","40002"
"2019-11-22 17:00:00.000","ell","17467"
"2019-11-22 18:00:00.000","fin","31502"
"2019-11-22 18:00:00.000","fas","39697"
"2019-11-22 18:00:00.000","ell","20689"
"2019-11-22 18:00:00.000","ara","33697"
"2019-11-22 18:00:00.000","hun","45877"
"2019-11-22 18:00:00.000","dan","29668"
"2019-11-22 18:00:00.000","ron","33123"
"2019-11-22 19:00:00.000","ron","21287"
"2019-11-22 19:00:00.000","ara","18711"
"2019-11-22 19:00:00.000","hun","28163"
"2019-11-22 19:00:00.000","fas","23254"
"2019-11-22 19:00:00.000","ell","12395"
"2019-11-22 19:00:00.000","dan","18526"
"2019-11-22 19:00:00.000","fin","18033"
"2019-11-22 20:00:00.000","ara","33723"
"2019-11-22 20:00:00.000","fas","40538"
"2019-11-22 20:00:00.000","hun","46486"
"2019-11-22 20:00:00.000","ell","20849"
"2019-11-22 20:00:00.000","ron","33586"
"2019-11-22 20:00:00.000","fin","32632"
"2019-11-22 20:00:00.000","dan","30278"
"2019-11-22 21:00:00.000","ell","18056"
"2019-11-22 21:00:00.000","hun","40620"
"2019-11-22 21:00:00.000","ron","31111"
"2019-11-22 21:00:00.000","dan","26709"
"2019-11-22 21:00:00.000","fas","36068"
"2019-11-22 21:00:00.000","ara","28708"
"2019-11-22 21:00:00.000","fin","27568"
"2019-11-22 22:00:00.000","hun","31817"
"2019-11-22 22:00:00.000","ara","25084"
"2019-11-22 22:00:00.000","ell","13956"
"2019-11-22 22:00:00.000","ron","25344"
"2019-11-22 22:00:00.000","dan","21069"
"2019-11-22 22:00:00.000","fin","21740"
"2019-11-22 22:00:00.000","fas","27896"
"2019-11-22 23:00:00.000","ara","32626"
"2019-11-22 23:00:00.000","dan","30521"
"2019-11-22 23:00:00.000","ell","20634"
"2019-11-22 23:00:00.000","fin","32673"
"2019-11-22 23:00:00.000","ron","34714"
"2019-11-22 23:00:00.000","hun","45329"
"2019-11-22 23:00:00.000","fas","39449"
"2019-11-23 00:00:00.000","ara","17189"
"2019-11-23 00:00:00.000","fas","20714"
"2019-11-23 00:00:00.000","dan","17000"
"2019-11-23 00:00:00.000","ron","19656"
"2019-11-23 00:00:00.000","hun","24925"
"2019-11-23 00:00:00.000","fin","16278"
"2019-11-23 00:00:00.000","ell","10294"
"2019-11-23 01:00:00.000","fas","41987"
"2019-11-23 01:00:00.000","fin","34569"
"2019-11-23 01:00:00.000","ell","21772"
"2019-11-23 01:00:00.000","hun","48394"
"2019-11-23 01:00:00.000","ara","36817"
"2019-11-23 01:00:00.000","dan","32695"
"2019-11-23 01:00:00.000","ron","37778"
"2019-11-23 02:00:00.000","ell","20269"
"2019-11-23 02:00:00.000","hun","43738"
"2019-11-23 02:00:00.000","dan","30235"
"2019-11-23 02:00:00.000","ara","32750"
"2019-11-23 02:00:00.000","ron","33885"
"2019-11-23 02:00:00.000","fas","38692"
"2019-11-23 02:00:00.000","fin","31792"
"2019-11-23 03:00:00.000","dan","4290"
"2019-11-23 03:00:00.000","ell","2876"
"2019-11-23 03:00:00.000","fin","5112"
"2019-11-23 03:00:00.000","ron","4936"
"2019-11-23 03:00:00.000","ara","4784"
"2019-11-23 03:00:00.000","hun","6274"
"2019-11-23 03:00:00.000","fas","4779"
